SMILES,intra,database,secdatabase
CCC(=O)SC[C@H](NC(=O)CC[C@H](N)C(=O)O)C(=O)NCC(=O)O,1,MetaNetX,
OCC1=C[C@H](N[C@H]2CO[C@H](CO)[C@@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@@H]1O,1,MetaNetX,
N[C@@H](C[Se]C[SeH])C(=O)O,1,MetaNetX,
CC(N=C(O)C(CC(=N)O)N=C(O)C(N)CO)C(O)=NC(C(=O)O)C(C)C,1,MetaNetX,
N[C@@H](CO)C(=O)NCC(=O)NCC(=O)O,1,MetaNetX,
CC(O)=N[C@@H]1[C@@H](O)C[C@](OC2[C@@H](O)[C@@H](CO)O[C@@H](O[C@H]([C@H](O)CO)[C@H](O)[C@@H](O)CO)[C@@H]2O)(C(=O)O)O[C@H]1[C@H](O)[C@H](O)CO,1,MetaNetX,
CCCCCCCCCCCCCCCCCC(=O)OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O,1,MetaNetX,
C=C(C)[C@H]1CC[C@]2(C)[C@@H]1CC[C@]1(C)C/C=C(\C(=O)[O-])CC/C=C(\C)CC[C@H]12,1,MetaNetX,
*[C@H]([NH3+])CCC[C@H](NC(=O)CC[C@@H](NC(=O)[C@H](C)NC(=O)[C@@H](C)O[C@H]1[C@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2NC(C)=O)C2COC(O2)[C@@H]1NC(C)=O)C(=O)[O-])C(=O)N[C@H](C)C(=O)[O-],1,MetaNetX,
C[C@H](N=C(O)[C@H](C)N=C(O)CCC(=O)O)C(=O)N1CCC[C@H]1C(O)=N[C@@H](Cc1ccccc1)C(=O)Nc1ccc([N+](=O)[O-])cc1,1,MetaNetX,
*N[C@@H](CCC(=O)[O-])C(=O)N[C@@H](CCC(=O)[O-])C(=O)[O-],1,MetaNetX,
CCCCCCCCCCCCCCCC(=O)O[C@@H]1[C@@H](OC(=O)[C@@H](C)C[C@@H](C)C[C@@H](C)C[C@@H](C)C[C@@H](C)C[C@@H](C)C[C@@H](C)[C@H](O)CCCCCCCCCCCCCCC)[C@H](O)[C@@H](COC(=O)[C@@H](C)C[C@@H](C)C[C@@H](C)C[C@@H](C)C[C@@H](C)C[C@@H](C)C[C@@H](C)[C@H](O)CCCCCCCCCCCCCCC)O[C@@H]1O[C@H]1O[C@H](COC(=O)[C@@H](C)C[C@@H](C)C[C@@H](C)C[C@@H](C)C[C@@H](C)C[C@@H](C)C[C@@H](C)[C@H](O)CCCCCCCCCCCCCCC)[C@@H](O)[C@H](O)[C@H]1OS(=O)(=O)[O-],1,MetaNetX,
CC(C)(C)C1=CC(=O)C=CC1=O,1,MetaNetX,
CC[C@H](C)[C@H](N=C(O)OC(C)(C)C)C(O)=N[C@@H](CCC(=O)O)C(O)=NCC(O)=NC(=O)[C@H](CCCNC(=N)N)Nc1ccc2c(C)cc(=O)oc2c1,1,MetaNetX,
[NH3+]CCP(=O)([O-])O,1,MetaNetX,
Cc1cc(=O)oc2cc(N[C@@H](CCCNC(=N)N)C(O)=NC(=O)[C@@H](N=C(O)[C@H](CO)N=C(O)[C@H](CC(C)C)N=C(O)OC(C)(C)C)[C@@H](C)O)ccc12,1,MetaNetX,
O=C1C(Br)=C(Br)C(=O)C(Br)=C1Br,1,MetaNetX,
Oc1cc(Br)c(OBr)c(Br)c1Br,1,MetaNetX,
O=C1C(F)=C(F)C(=O)C(F)=C1F,1,MetaNetX,
Oc1c(F)c(F)c(O)c(F)c1F,1,MetaNetX,
COc1cc2ccc1-c1ccc(cc1OC)Oc1ccc(c(OC)c1)-c1ccc(cc1OC)O2,1,MetaNetX,
CN(C)c1ccccc1N(C)C,1,MetaNetX,
O=P([O-])([O-])OP(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-],1,MetaNetX,
OC1=NC(S)=NC1,1,MetaNetX,
N=C(S)c1cccnc1,1,MetaNetX,
N=C([S-])c1ccc[n+]([C@@H]2O[C@H](CO)[C@@H](OP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](O)[C@@H]3O)[C@H]2O)c1,1,MetaNetX,
O=P(O)(O)OP(O)(O)=S,1,MetaNetX,
NC[C@@H](O)CC[C@H](N)C(=O)O,1,MetaNetX,
Cc1cc(O)c(C(C)C)cc1C1(c2cc(C(C)C)c(O)cc2C)OC(=O)c2ccccc21,1,MetaNetX,
Cc1cc(O)c(C(C)C)cc1C1(c2cc(C(C)C)c(OP(=O)(O)O)cc2C)OC(=O)c2ccccc21,1,MetaNetX,
N=C(O)c1csc([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)n1,1,MetaNetX,
CC(/C=C/C(O)=C1\C(=O)CNC1=O)=C\[C@@H](C)[C@H]1OC2(C)OC(C(=O)C3O[C@@]32CO)[C@@H]1C,1,MetaNetX,
CC1=CCC2OC1(C)O[C@H]([C@H](C)/C=C(C)/C=C/C(O)=C1\C(=O)CNC1=O)[C@H]2C,1,MetaNetX,
CC1=CC(=O)C2OC1(C)O[C@H]([C@H](C)/C=C(C)/C=C/C(O)=C1\C(=O)CNC1=O)[C@H]2C,1,MetaNetX,
O=CC=CC=CC=O,1,MetaNetX,
CC/C=C\C/C=C\C=C\C(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O,1,MetaNetX,
CCCC/C=C\C/C=C/C(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O,1,MetaNetX,
CCC/C=C\CC/C=C/C(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O,1,MetaNetX,
O=C(O)[C@@H]1C[C@H]1C(=O)O,1,MetaNetX,
O=C[C@@H]1C[C@H]1C(=O)O,1,MetaNetX,
CC(O)/C=C\C[C@H]1C(=O)CC[C@@H]1CC(=O)[O-],1,MetaNetX,
CCCCCCCCC/C=C/C(=O)C(CS)NC(C)=O,1,MetaNetX,
CCCC/C=C/CO,1,MetaNetX,
C[C@H]1O[C@@H]1C,1,MetaNetX,
O=C(O)/C=C\Br,1,MetaNetX,
C[C@H]1CC[C@H](O)CC1,1,MetaNetX,
OC12CCC(CC1)C2,1,MetaNetX,
O=C([O-])C1=C[C@H](O)[C@@H](O)[C@@H](O[C@H]2[C@@H](C(=O)[O-])O[C@H](O[C@H]3[C@@H](C(=O)[O-])OC(O)[C@H](O)[C@H]3O)[C@H](O)[C@H]2O)O1,1,MetaNetX,
COc1cc(/C=C/C(=O)/C=C(O)/C=C/c2ccc(O[C@@H]3O[C@H](CO[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)[C@@H](O)[C@H](O)[C@H]3O)c(OC)c2)ccc1O[C@@H]1O[C@H](CO[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@H](O)[C@H]1O,1,MetaNetX,
CC(C)(COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O)[C@@H](O)C(=O)NCCC(=O)NCCSC(=O)[C@@H](N)Cc1ccc(O)cc1,1,MetaNetX,
CC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CCC=C(C)C,1,MetaNetX,
Nc1ncnc2nc[nH]c12.O=c1ccn([C@@H]2O[C@H](COP(=O)(O)O)[C@@H](O)[C@H]2O)c(=O)[nH]1,1,MetaNetX,
Nc1ccn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c(=O)n1.O=c1ccn([C@@H]2O[C@H](COP(=O)(O)O)[C@@H](O)[C@H]2O)c(=O)[nH]1,1,MetaNetX,
Nc1nc2c(ncn2[C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c(=O)[nH]1.O=c1ccn([C@@H]2O[C@H](COP(=O)(O)O)[C@@H](O)[C@H]2O)c(=O)[nH]1,1,MetaNetX,
O=c1ccn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c(=O)[nH]1.O=c1ccn([C@@H]2O[C@H](COP(=O)(O)O)[C@@H](O)[C@H]2O)c(=O)[nH]1,1,MetaNetX,
CC(C)C(N)C(O)=NC(C(O)=NC(C(=O)O)C(C)O)C(C)C,1,MetaNetX,
CCCCC(O)=NO,1,MetaNetX,
OCC1=C[C@H](N[C@H]2C=C(CO)[C@@H](O)[C@H](O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)[C@H]2O)[C@H](O)[C@@H](O)[C@@H]1O,1,MetaNetX,
CC(C)C[C@H](NC(=O)[C@@H](N)C(C)C)C([NH-])=O,1,MetaNetX,
C=COC(=O)CCC,1,MetaNetX,
C=COC(=O)CCCCCCCCCCC,1,MetaNetX,
C=COC(=O)CC,1,MetaNetX,
*C12OC1(C)C(=O)c1ccccc1C2=O,1,MetaNetX,
NC[C@H]1O[C@H](O[C@@H]2[C@@H](N)C[C@@H](N)[C@H](O)[C@H]2O[C@@H]2O[C@H](CO)[C@H](O)[C@H]2O)[C@H](N)[C@@H](O)[C@@H]1O,1,MetaNetX,
Cc1cc(=O)oc2cc(N=C(O)[C@@H]3CCCN3C(=O)CN=C(O)OCc3ccccc3)ccc12,1,MetaNetX,
CC(C)C[C@H](N=C(O)[C@H](Cc1ccccc1)N=C(O)OCc1ccccc1)C(O)=N[C@@H](C)C(=O)O,1,MetaNetX,
COc1cc([C@H]2Oc3c(OC)cc(/C=C/CO)cc3[C@@H]2CO)ccc1O,1,MetaNetX,
c1cncc([C@H]2CCCN2)c1,1,MetaNetX,
Oc1ccc([C@H]2OC[C@@H]3[C@@H](c4ccc(O)c(O)c4)OC[C@H]23)cc1O,1,MetaNetX,
Oc1ccc([C@H]2OC[C@@H]3[C@@H](c4ccc5c(c4)OCO5)OC[C@H]23)cc1O,1,MetaNetX,
OC1OC[C@@H](O)[C@H](O)[C@H]1O,1,MetaNetX,
C=C(C)[C@H]1CC[C@@]2(C)O[C@H]2C1,1,MetaNetX,
C=C(C)[C@H]1CC[C@]2(C)O[C@@H]2C1,1,MetaNetX,
C=C(C)[C@@H]1CCC2=CCC[C@@H](C)[C@@]2(C)C1,1,MetaNetX,
CC(=C/C(=O)[O-])/C=C/[C@@]1(O)[C@]2(C)C[C@@H](O)C[C@]1(C)CO2,1,MetaNetX,
C[NH+]1CC[C@]23c4c5ccc(O)c4O[C@H]2[C@@H](O)C=C[C@H]3[C@H]1C5,1,MetaNetX,
CCCCCC/C=C/CCCCCCCCCC(=O)O[C@H]1CC[C@@]2(C)C(=CC[C@@H]3[C@@H]2CC[C@@]2(C)[C@H]3CC[C@@H]2[C@H](C)CCCC(C)C)C1,1,MetaNetX,
CC/C=C\C/C=C\C/C=C\CCCCCCCCCC(=O)O[C@H]1CC[C@@]2(C)C(=CC[C@@H]3[C@@H]2CC[C@@]2(C)[C@H]3CC[C@@H]2[C@H](C)CCCC(C)C)C1,1,MetaNetX,
CC/C=C\C/C=C\C[C@@H]1O[C@H]1/C=C/C=C/C=C\C/C=C\CCC(=O)[O-],1,MetaNetX,
C1=CC1,1,MetaNetX,
CC(C)C1CCC2(C)C3CC4C(C13)C42C,1,MetaNetX,
CC(C)CC(N=C(O)C(N)CS)C(=O)O,1,MetaNetX,
O=C([O-])[C@H](O)c1ccccc1,1,MetaNetX,
COc1ccc(C[C@@H]2c3cc(O)c(OC)cc3CC[NH+]2C)cc1O,1,MetaNetX,
CC(=O)O[C@@]12CO[C@@H]1C[C@H](O)[C@@]1(C)C(=O)[C@H](O)C3=C(C)[C@@H](O)C[C@@](O)([C@@H](OC(=O)c4ccccc4)[C@@H]12)C3(C)C,1,MetaNetX,
CC(O)C(N)=O,1,MetaNetX,
CCCC[C@@H]([NH3+])C(=O)[O-],1,MetaNetX,
Cc1ncc(C[n+]2c(C(C)O)sc(CCOP(=O)([O-])OP(=O)([O-])[O-])c2C)c(N)n1,1,MetaNetX,
CC[C@H](C)[C@@H]([NH3+])C(=O)[O-],1,MetaNetX,
CC[C@H]([NH3+])C(=O)[O-],1,MetaNetX,
O=P([O-])([O-])OC[C@@H](O)[C@@H](O)[C@H](O)CO,1,MetaNetX,
CC(C)/C(=C/C(=O)[O-])C(=O)[O-],1,MetaNetX,
CC(C)(COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-])[C@@H](O)C(=O)NCCC(=O)NCCSC(=O)C[C@@](C)(O)C(=O)[O-],1,MetaNetX,
N[C@H](CSSC[C@@H](N)C(=O)O)C(=O)O,1,MetaNetX,
COc1cccc(C/C=C(\C)CC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CCC=C(C)C)c1O,1,MetaNetX,
*O[C@H]1[C@H](O)[C@](CO)(OC[C@@]2(O[C@H]3O[C@H](CO[C@]4(CO)O[C@H](CO)[C@@H](O)[C@@H]4O)[C@@H](O)[C@H](O)[C@H]3O)O[C@H](CO)[C@@H](O)[C@@H]2O)O[C@@H]1CO,1,MetaNetX,
O=C([O-])C(=O)C[C@H](O)C(=O)CO,1,MetaNetX,
Nc1ccc(O)cc1,1,MetaNetX,
O=P(O)(O)OC[C@H]1OC(O)(CO)[C@@H](O)[C@H]1O,1,MetaNetX,
[NH3+]CCCC(=O)C(=O)[O-],1,MetaNetX,
COc1cc2c(=O)c(-c3cc(OC)c(OC)cc3OC)coc2cc1[O-],1,MetaNetX,
COc1cc2c(=O)c(-c3cc4c(cc3OC)OCO4)coc2cc1[O-],1,MetaNetX,
CC(C)=CCC/C(C)=C/CC/C(C)=C\C=C\C(C)=C\C=C/C=C(C)/C=C/C=C(/C)CC/C=C(\C)CCC=C(C)C,1,MetaNetX,
C[C@H]1CN2C(=O)[C@H]([C@@H](C)O)NC(=O)[C@H]([C@H](O)[C@@H](O)c3ccc(O)cc3)NC(=O)[C@@H]3C[C@@H](O)CN3C(=O)[C@H]([C@@H](C)O)NC(=O)[C@@H]([NH3+])C[C@@H](O)[C@@H](O)NC(=O)[C@@H]2[C@H]1O,1,MetaNetX,
*NC(=O)c1csc(-c2csc(CCNC(=O)[C@@H](NC(=O)[C@@H](C)[C@H](O)[C@@H](C)NC(=O)[C@@H](NC(=O)c3nc([C@H](CC(N)=O)NC[C@H]([NH3+])C(=O)[O-])nc(N)c3C)[C@@H](O[C@@H]3O[C@@H](CO)[C@@H](O)[C@H](O)[C@@H]3O[C@H]3O[C@H](CO)[C@@H](O)[C@H](OC(N)=O)[C@@H]3O)c3c[nH]cn3)[C@@H](C)O)n2)n1,1,MetaNetX,
CC(=O)CC(=O)c1c(CC(=O)O)cc2cc3cc(O)cc(O)c3c(O)c2c1O,1,MetaNetX,
O=C1c2ccccc2-c2ccccc21,1,MetaNetX,
C=C(NC(=O)[C@H](CC(C)C)NC(=O)C[NH3+])P(=O)([O-])OC,1,MetaNetX,
COc1cc2c(cc1O)-c1cc3ccc(OC)c(O)c3c[n+]1CC2,1,MetaNetX,
C=C[C@H]1C[C@@H](C(C)(C)O)O[C@]12CC(=O)C(C)=CC2=O,1,MetaNetX,
CC1=CC(=O)C2(CC1=O)O[C@H](C(C)(C)O)CC[C@H]2C,1,MetaNetX,
CC1=C[C@H](O)[C@]2(CC1=O)O[C@H](C(C)(C)O)CC[C@H]2C,1,MetaNetX,
N/C(=C/C=C(/C=O)C(=O)[O-])C(=O)[O-],1,MetaNetX,
CCCC(=O)/C=C\C=C(/O)C(=O)[O-],1,MetaNetX,
Cl.N=C(N)SCc1ccc(Cl)c(Cl)c1,1,MetaNetX,
C[C@]12CC[C@@H](O)C[C@@H]1CC[C@@H]1[C@@H]2CC[C@]2(C)[C@@H](OS(=O)(=O)[O-])CC[C@@H]12,1,MetaNetX,
CC(=O)c1ccccc1,1,MetaNetX,
*C/C(C)=C/Cc1c(C)c(O)c(O)c(OC)c1O,1,MetaNetX,
CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC1=CC(=O)c2ccccc2C1=O,1,MetaNetX,
O=CCCC(=O)[O-],1,MetaNetX,
CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC1=CC(=O)c2ccccc2C1=O,1,MetaNetX,
CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC1=CC(=O)c2ccccc2C1=O,1,MetaNetX,
CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC1=CC(=O)c2ccccc2C1=O,1,MetaNetX,
CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC1=CC(=O)c2ccccc2C1=O,1,MetaNetX,
CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC1=CC(=O)c2ccccc2C1=O,1,MetaNetX,
CC(C)=CCC/C(C)=C/CC/C(C)=C/C=C/C(C)=C/C=C/C=C(C)/C=C/C=C(C)/C=C/C=C(C)/C=C/C(=O)C(C)(C)O,1,MetaNetX,
CC(=O)N[C@H]1[C@H](O)O[C@H](CO)[C@H](OS(=O)(=O)[O-])[C@@H]1O[C@@H]1O[C@@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]1OS(=O)(=O)[O-],1,MetaNetX,
*C1C2=C(C(*)C(*)[C@]2(C)[C@H](C)/C=C\C=C(/C)CCC=C(C)C)[C@@]2(C)CC[C@H](O)C(C)(C)[C@@H]2C1*,1,MetaNetX,
CCCCCCCCCCCCCCCCCCOCC(=O)COP(=O)([O-])[O-],1,MetaNetX,
*O[C@@H]1O[C@H](CO)[C@@H](O[C@@H]2O[C@H](CO[C@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]3O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3NC(C)=O)[C@@H](O)[C@H](O[C@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]3O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3NC(C)=O)[C@@H]2O)[C@H](O)[C@H]1NC(C)=O,1,MetaNetX,
*C(=O)N[C@@H](CO)[C@H](O)/C=C/CC/C=C\CCCCCCCCC,1,MetaNetX,
CC[C@@H](O)/C=C/C=C\CC(O)/C=C/C=C/C=C\C(O)CCCC(=O)[O-],1,MetaNetX,
CC/C=C\C[C@@H](O)/C=C/C=C\C=C\C=C\C(O)C(O)CCCC(=O)[O-],1,MetaNetX,
c1ccc2c(c1)sc1ccccc12,1,MetaNetX,
BrCBr,1,MetaNetX,
COc1ccc(-c2coc3cc([O-])cc(O)c3c2=O)cc1,1,MetaNetX,
CCCCCCCC/C=C\CCCC(=O)OC(CC(=O)[O-])C[N+](C)(C)C,1,MetaNetX,
CCCCCC(O)/C=C/C1C(O)CC(=O)C1C/C=C/CCCC(=O)O,1,MetaNetX,
*N[C@@H](CCCCNC(=O)CCCC[C@@H](S)CCS)C(*)=O,1,MetaNetX,
COc1cc(CCCO)ccc1O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,1,MetaNetX,
CC(C)=CCCC1=CC(C2=CC(=O)C=CC2=O)OC1,1,MetaNetX,
COc1cc2occ(-c3ccc(O)cc3O)c(=O)c2c(O)c1CCC(C)(C)O,1,MetaNetX,
Oc1cc(O)cc(CCc2ccccc2)c1,1,MetaNetX,
CC(CO)CCNc1ncnc2ncn([C@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c12,1,MetaNetX,
O=C1C(Cl)=C(Cl)C(=O)C1=C(Cl)Cl,1,MetaNetX,
CC/C=C/C=C/C=C\CCCCCCCc1c(C(C)/C=C/C=C/C=C\CCCCCCCc2cccc(O)c2O)ccc(O)c1O,1,MetaNetX,
C/C=C\C=C\C=C\C(CCCCCCCc1cccc(O)c1O)OC(/C=C/C=C/C=C\C)CCCCCCCc1cccc(O)c1O,1,MetaNetX,
COP([O-])(=S)OC,1,MetaNetX,
O[C@H]1C=CC=C[C@H]1O,1,MetaNetX,
*[C@H](NC(=O)[C@@H]([NH3+])CC(=O)[O-])C(=O)[O-],1,MetaNetX,
c1ccc(Nc2ccccc2)cc1,1,MetaNetX,
COc1cc2c(O)c3c(c(-c4ccc5c(c4)OCO5)c2cc1OC)C(=O)OC3,1,MetaNetX,
O[C@H](CS)[C@@H](O)C[S](=S)=S,1,MetaNetX,
[NH3+][C@@H](Cc1cccc(O)c1)C(=O)[O-],1,MetaNetX,
O=C([O-])[C@H](O)[C@@H](O)[C@@H](O)[C@H](O)CO,1,MetaNetX,
*OP(=O)([O-])OC[C@H]1O[C@@H](Nc2nc(N)[nH]c(=O)c2N(C)C=O)C[C@@H]1OP(=O)([O-])O*,1,MetaNetX,
*OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(=O)[nH]c(N)nc32)C[C@@H]1OP(=O)([O-])O*,1,MetaNetX,
O=C1OC[C@@H](O)[C@H](O)[C@H]1O,1,MetaNetX,
*OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(=O)[nH]cnc32)C[C@@H]1OP(=O)([O-])O*,1,MetaNetX,
*OP(=O)([O-])OC[C@H]1O[C@H](N2CNC(=O)C3(C)C2C2(C)C(=O)NC(=O)N([C@@H]4C[C@H](OP(=O)([O-])O*)[C@@H](COP(=O)([O-])O*)O4)C32)C[C@@H]1OP(=O)([O-])O*,1,MetaNetX,
NC(=[NH2+])NCCC[C@@H](C(=O)[O-])N1CCC1=O,1,MetaNetX,
[NH3+]CC[C@H]1O[C@H]2CC(=O)N2[C@@H]1C(=O)[O-],1,MetaNetX,
