SMILES,intra,database,secdatabase
CC(C)(COP(=O)([O-])OP(=O)([O-])OC[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)([O-])[O-])[C@H](C(=O)NCCC(=O)NCCSC(=O)CCC[NH3+])O,1,PubChemBioCyc,
CC(C)(COP(=O)([O-])OP(=O)([O-])OC[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)([O-])[O-])[C@H](C(=O)NCCC(=O)NCCSC(=O)/C=C/CC(=O)[O-])O,1,PubChemBioCyc,
CC(C)(COP(=O)([O-])OP(=O)([O-])OC[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)([O-])[O-])[C@H](C(=O)NCCC(=O)NCCSC(=O)/C=C/C4=CC=C(C=C4)O)O,1,PubChemBioCyc,
CC(C)(COP(=O)([O-])OP(=O)([O-])OC[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)([O-])[O-])[C@H](C(=O)NCCC(=O)NCCSC(=O)CCCCCC(=O)[O-])O,1,PubChemBioCyc,
C[C@@H](CC(=O)SCCNC(=O)CCNC(=O)[C@@H](C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)([O-])[O-])O)[NH3+],1,PubChemBioCyc,
CC(C)(COP(=O)([O-])OP(=O)([O-])OC[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)([O-])[O-])[C@H](C(=O)NCCC(=O)NCCSC(=O)C=C)O,1,PubChemBioCyc,
CCCC(=O)SCCNC(=O)CCNC(=O)[C@@H](C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)([O-])[O-])O,1,PubChemBioCyc,
C[C@H](CCC(=O)SCCNC(=O)CCNC(=O)[C@@H](C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)([O-])[O-])O)[C@H]4CC[C@@H]5[C@@]4([C@H](C[C@H]6[C@H]5[C@@H](C[C@H]7[C@@]6(CC[C@H](C7)O)C)O)O)C,1,PubChemBioCyc,
CC(C)(COP(=O)([O-])OP(=O)([O-])OC[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)([O-])[O-])[C@H](C(=O)NCCC(=O)NCCSC=O)O,1,PubChemBioCyc,
CC(=CCC/C(=C/C(=O)SCCNC(=O)CCNC(=O)[C@@H](C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)([O-])[O-])O)/C)C,1,PubChemBioCyc,
CC(C)(COP(=O)([O-])OP(=O)([O-])OC[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)([O-])[O-])[C@H](C(=O)NCCC(=O)NCCSC(=O)CCCC(=O)[O-])O,1,PubChemBioCyc,
CCCCCCCCCCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@@H](C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)([O-])[O-])O,1,PubChemBioCyc,
CC(C)(COP(=O)([O-])OP(=O)([O-])OC[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)([O-])[O-])[C@H](C(=O)NCCC(=O)NCCSC(=O)CC(=O)[O-])O,1,PubChemBioCyc,
CCCCC(=O)SCCNC(=O)CCNC(=O)[C@@H](C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)([O-])[O-])O,1,PubChemBioCyc,
CC(C)(COP(=O)([O-])OP(=O)([O-])OC[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)([O-])[O-])[C@H](C(=O)NCCC(=O)NCCSC(=O)CC4=CC=CC=C4)O,1,PubChemBioCyc,
CCC(=O)SCCNC(=O)CCNC(=O)[C@@H](C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)([O-])[O-])O,1,PubChemBioCyc,
CCCCCCCCCCCCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@@H](C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)([O-])[O-])O,1,PubChemBioCyc,
CC(C)(COP(=O)([O-])OP(=O)([O-])OC[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)([O-])[O-])[C@H](C(=O)NCCC(=O)NCCSC(=O)CC=C)O,1,PubChemBioCyc,
CCCCC[C@@H](/C=C/[C@H]1[C@H]2C[C@@H]([C@@H]1C/C=C\CCCC(=O)[O-])OO2)O,1,PubChemBioCyc,
CCCCCC(=O)/C=C/[C@@H]1[C@H]([C@H](CC1=O)O)C/C=C\CCCC(=O)[O-],1,PubChemBioCyc,
CC/C=C\C[C@H]1[C@H](C=CC1=O)CCCCCCCC(=O)[O-],1,PubChemBioCyc,
C(NC(=O)N)NC(=O)[O-],1,PubChemBioCyc,
C=C(C(=O)[O-])O[C@@H]1C=C(C=C[C@H]1[NH3+])C(=O)[O-],1,PubChemBioCyc,
C1=NC(=C(N1[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)([O-])[O-])O)O)N)C(=O)N,1,PubChemBioCyc,
CC[C@H](C)[C@@H](C(=O)N[C@@H](CC1=CN=CN1)C(=O)N2CCC[C@H]2C(=O)N[C@@H](CC3=CC=CC=C3)C(=O)[O-])NC(=O)[C@H](CC4=CC=C(C=C4)O)NC(=O)[C@H](C(C)C)NC(=O)[C@H](CCC[NH+]=C(N)N)NC(=O)[C@H](CC(=O)[O-])[NH3+],1,PubChemBioCyc,
C[C@@H]([C@H](C(=O)[O-])O)C(=O)[O-],1,PubChemBioCyc,
C1=NC(=C(N1[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)([O-])[O-])O)O)NC=NCC(=O)[C@@H]([C@@H](COP(=O)([O-])[O-])O)O)C(=O)N,1,PubChemBioCyc,
C[Se]C[C@@H](C(=O)[O-])[NH3+],1,PubChemBioCyc,
CSC[C@@H]1[C@H]([C@H]([C@H](O1)OP(=O)([O-])[O-])O)O,1,PubChemBioCyc,
C([C@H](C(=O)C(=O)[O-])O)OP(=O)([O-])[O-],1,PubChemBioCyc,
CCCCCCCC/C=C\CC(=O)SCCNC(=O)CCNC(=O)[C@@H](C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)([O-])[O-])O,1,PubChemBioCyc,
CC(C)(COP(=O)([O-])OP(=O)([O-])OC[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)([O-])[O-])[C@H](C(=O)NCCC(=O)NCCSC(=O)CCCO)O,1,PubChemBioCyc,
CC1C2=N[C@@](CC3=N/C(=C(\C4=N[C@@]([C@H]5[C@@H]([C@@](C1=N5)(C)CCC(=O)[O-])CC(=O)[O-])([C@@]([C@@H]4CCC(=O)[O-])(C)CC(=O)[O-])C)/C)/[C@@]([C@@H]3CCC(=O)[O-])(C)CC(=O)[O-])(C(=C2CCC(=O)[O-])C)C,1,PubChemBioCyc,
CC(=O)NCCCC(=O)SCCNC(=O)CCNC(=O)[C@@H](C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)([O-])[O-])O,1,PubChemBioCyc,
C1=CC=C(C(=C1)C(=O)[O-])NCC(=O)[C@@H]([C@@H](COP(=O)([O-])[O-])O)O,1,PubChemBioCyc,
C1=CC(=CC=C1C2=C(C=C3C(=CC(=O)C=C3O[C@H]4[C@@H]([C@H]([C@@H]([C@H](O4)COC(=O)CC(=O)[O-])O)O)O)O2)O[C@H]5[C@@H]([C@H]([C@@H]([C@H](O5)COC(=O)/C=C/C6=CC(=C(C=C6)O)O)O)O)O)O,1,PubChemBioCyc,
C1=CC(=CC=C1C2=C(C=C3C(=CC(=O)C=C3O[C@H]4[C@@H]([C@H]([C@@H]([C@H](O4)CO)O)O)O)O2)O[C@H]5[C@@H]([C@H]([C@@H]([C@H](O5)COC(=O)/C=C/C6=CC(=C(C=C6)O)O)O)O)O)O,1,PubChemBioCyc,
C[C@H](CCC[C@@H](C)C(=O)SCCNC(=O)CCNC(=O)[C@@H](C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)([O-])[O-])O)[C@H]4CC[C@@H]5[C@@]4([C@H](C[C@H]6[C@H]5[C@@H](C[C@H]7[C@@]6(CC[C@H](C7)O)C)O)O)C,1,PubChemBioCyc,
C([C@@H]1[C@H]([C@H]([C@@H](O1)[NH3+])O)O)OP(=O)([O-])[O-],1,PubChemBioCyc,
C([C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)OC2[C@@H]([C@@H](C([C@H]([C@@H]2O)O)O)O)O)[NH3+])O)O)O,1,PubChemBioCyc,
C1C(=O)[C@@H]([C@H]([C@H](O1)OP(=O)([O-])OP(=O)([O-])OC[C@@H]2[C@H]([C@H]([C@@H](O2)N3C=CC(=O)NC3=O)O)O)O)O,1,PubChemBioCyc,
C[C@H](CC(=O)[O-])[C@H]1CC[C@@H]\2[C@@]1(CCC/C2=C\C=C/3\C[C@H](C[C@@H](C3=C)O)O)C,1,PubChemBioCyc,
C[C@H](C(=O)[O-])O[C@H]1[C@@H]([C@H](OC([C@@H]1NC(=O)C)O)COP(=O)([O-])[O-])O,1,PubChemBioCyc,
C([C@@H]1[C@H]([C@@H]([C@H](C(O1)O)[NH3+])O)O)O,1,PubChemBioCyc,
C([C@@H]1[C@H]([C@@H]([C@H](C(O1)O)[NH3+])O)O)OP(=O)([O-])[O-],1,PubChemBioCyc,
C1=CC=C2C(=C1)C(=CN2)C[C@@H](C(=O)[O-])NO,1,PubChemBioCyc,
C(CC=[NH+]CCC[NH3+])C[NH3+],1,PubChemBioCyc,
C[C@H](CCC[C@@H](C)C(=O)[O-])[C@H]1CC[C@@H]2[C@@]1([C@H](C[C@H]3[C@H]2[C@@H](C[C@H]4[C@@]3(CC[C@H](C4)O)C)O)O)C,1,PubChemBioCyc,
C[C@H](C(=O)[O-])OS(=O)(=O)[O-],1,PubChemBioCyc,
C[C@H](CCC[C@@H](C)C(=O)[O-])[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2[C@@H](C[C@H]4[C@@]3(CC[C@H](C4)O)C)O)C,1,PubChemBioCyc,
C[C@H](CCC[C@@H](C)C(=O)SCCNC(=O)CCNC(=O)[C@@H](C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)([O-])[O-])O)[C@H]4CC[C@@H]5[C@@]4(CC[C@H]6[C@H]5[C@@H](C[C@H]7[C@@]6(CC[C@H](C7)O)C)O)C,1,PubChemBioCyc,
C1=C[C@@H]([C@H](C(=C1)C(=O)[O-])O)O,1,PubChemBioCyc,
C([C@H]([C@H](C(=O)[O-])O)O)OP(=O)([O-])[O-],1,PubChemBioCyc,
C1C(C2=C(C(=O)C(=O)C(=C2)CC(C(=O)[O-])[NH3+])NC1C(=O)[O-])C(=O)[O-],1,PubChemBioCyc,
CCCCCCCCCCCCCC(C)C(C(=O)SCCNC(=O)CCNC(=O)[C@@H](C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)([O-])[O-])O)O,1,PubChemBioCyc,
CC(C)(COP(=O)([O-])OP(=O)([O-])OC[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)([O-])[O-])[C@H](C(=O)NCCC(=O)NCCSC(=O)C/C=C\CC=O)O,1,PubChemBioCyc,
C=C(C(=O)[O-])O[C@H]1C=CC=C([C@@H]1[NH3+])C(=O)[O-],1,PubChemBioCyc,
C1=CC2=C(C(=C1)Cl)NC=C2C3=C(NC(=C3C4=CNC5=C4C=CC=C5Cl)C(=O)[O-])C(=O)[O-],1,PubChemBioCyc,
C1=CC2=C(C(=C1)Cl)NC=C2CC(=N)C(=O)O,1,PubChemBioCyc,
CC1=C(C(=C(C(=C1O)OC)OC)O)C/C=C(\C)/CC/C=C(\C)/CC/C=C(\C)/CC/C=C(\C)/CC/C=C(\C)/CC/C=C(\C)/CC/C=C(\C)/CC/C=C(\C)/CCC=C(C)C,1,PubChemBioCyc,
CC1=C(C2=C(CCC(O2)(C)CCCC(C)C(=O)O)C(=C1O)C)C,1,PubChemBioCyc,
CC[C@H](C)[C@@H](C(=O)O)NC(=O)[C@H](CNC(=O)/C=C/C(=O)N)N,1,PubChemBioCyc,
CC(C)C[C@@H](C(=O)O)NC(=O)[C@H](CNC(=O)/C=C/C(=O)N)N,1,PubChemBioCyc,
CC(C)[C@@H](C(=O)O)NC(=O)[C@H](CN)NC(=O)C1C(O1)C(=O)N,1,PubChemBioCyc,
CC(=CCC/C(=C/CC/C(=C/CC/C(=C/CC/C(=C/CC/C(=C/CC/C(=C/CC1=C(C2=CC=CC=C2C(=C1)O)O)/C)/C)/C)/C)/C)/C)C,1,PubChemBioCyc,
CC[C@H](C)[C@H]1C(=O)O[C@@H]([C@@H](C(=O)N[C@H](C(=O)NC2CCC(N(C2=O)[C@H](C(=O)N([C@H](C(=O)N1)CC3=CC(=C(C=C3)O)Cl)C)[C@@H](C)O)O)CCC4=CC=C(C=C4)O)NC(=O)[C@@H](CCC(=O)N)NC=O)C,1,PubChemBioCyc,
CC1=C(C2=C(CCC(O2)(C)CCCC(C)CCCC(C)CCCC(C)CO)C(=C1O)C)C,1,PubChemBioCyc,
CC(=CCC/C(=C/CC/C(=C/CC/C(=C/CC/C(=C/CC/C(=C/CC/C(=C/CC/C(=C/CC/C(=C/CC/C(=C/CC/C(=C/CC1=C(C2=CC=CC=C2C(=C1)O)O)/C)/C)/C)/C)/C)/C)/C)/C)/C)/C)C,1,PubChemBioCyc,
C1C(C2=C(C=CC(=C2)CC(C(=O)O)N)NC1C(=O)O)C(=O)O,1,PubChemBioCyc,
CC1C(C(C(C(O1)OC2C(C(OC(C2O)CO)OP(=O)(O)OP(=O)(O)OC/C=C(\C)/CC/C=C(\C)/CC/C=C(\C)/CC/C=C(\C)/CC/C=C(\C)/CC/C=C(\C)/CC/C=C(\C)/CC/C=C(\C)/CC/C=C(\C)/CC/C=C(\C)/CCC=C(C)C)NC(=O)C)OC(=O)C)OC3C(C(C(C(O3)COC4C(C(C(O4)C(CO)O)O)O)O)O)O)O,1,PubChemBioCyc,
CC(C)SC1C(C(C(C(O1)COC(=O)C)O)O)O,1,PubChemBioCyc,
CCSCC(=O)CC(=O)O,1,PubChemBioCyc,
C[C@@H]1[C@H]([C@@H](C[C@H](O1)OP(=O)([O-])OP(=O)([O-])OC[C@@H]2[C@H](C[C@@H](O2)N3C=C(C(=O)NC3=O)C)O)O)O,1,PubChemBioCyc,
C[C@@H]1[C@H]([C@@H](C[C@H](O1)OP(=O)(O)OP(=O)(O)OC[C@@H]2[C@H](C[C@@H](O2)N3C=C(C(=O)NC3=O)C)O)O)O,1,PubChemBioCyc,
CC(=O)NCCC1=CNC2=C1C=C(C=C2)OS(=O)(=O)O,1,PubChemBioCyc,
C[C@H]1[C@@H]([C@@H](C[C@H](O1)OP(=O)(O)OP(=O)(O)OC[C@@H]2[C@H](C[C@@H](O2)N3C=C(C(=O)NC3=O)C)O)N)O,1,PubChemBioCyc,
C[C@H]1[C@@](C[C@H](O1)OP(=O)([O-])OP(=O)([O-])OC[C@@H]2[C@H](C[C@@H](O2)N3C=C(C(=O)NC3=O)C)O)(CO)O,1,PubChemBioCyc,
C[C@H]1[C@@](C[C@H](O1)OP(=O)(O)OP(=O)(O)OC[C@@H]2[C@H](C[C@@H](O2)N3C=C(C(=O)NC3=O)C)O)(CO)O,1,PubChemBioCyc,
C[C@@H](C(=O)N[C@H](CCC(=O)O)C(=O)N[C@@H](CCCC(C(=O)O)N)C(=O)O)NC(=O)[C@@H](C)O[C@@H]1[C@H](CO[C@@H]([C@H]1O)CO)NC(=O)C,1,PubChemBioCyc,
CCC1=C(C(=NC(=N1)N)N)OCCCOC2=C(C=C(C=C2)S(=O)(=O)N)C(F)(F)F,1,PubChemBioCyc,
C/C=C(/C)\CC/C=C(/C)\CC/C=C(/C)\CC/C=C(/C)\CC/C=C(/C)\CC/C=C(/C)\CC/C=C(/C)\CC/C=C(/C)\CC/C=C(\C)/CC/C=C(\C)/COP(=O)(O)OP(=O)(O)O[C@H]1[C@@H]([C@H]([C@@H]([C@H](O1)CO)O[C@H]2[C@@H]([C@@H]([C@H]([C@@H](O2)C)O[C@H]3[C@@H]([C@H](C(O3)[C@@H](CO)O[C@H]4[C@@H]([C@H](C(O4)[C@@H](CO[C@H]5[C@@H]([C@H](C(O5)[C@@H](CO)O[C@H]6[C@@H]([C@H](C(O6)[C@@H](CO[C@H]7[C@@H]([C@H](C(O7)[C@@H](CO)O[C@H]8[C@@H]([C@H](C(O8)[C@@H](CO[C@H]9[C@@H]([C@H](C(O9)[C@@H](CO)O[C@H]1[C@@H]([C@H](C(O1)[C@@H](CO[C@H]1[C@@H]([C@H](C(O1)[C@@H](CO)O[C@H]1[C@@H]([C@H](C(O1)[C@@H](CO[C@H]1[C@@H]([C@H](C(O1)[C@@H](CO)O[C@H]1[C@@H]([C@H](C(O1)[C@@H](CO[C@H]1[C@@H]([C@H](C(O1)[C@@H](CO)O[C@H]1[C@@H]([C@H](C(O1)[C@@H](CO[C@H]1[C@@H]([C@H](C(O1)[C@@H](CO)O[C@H]1[C@@H]([C@H](C(O1)[C@@H](CO[C@H]1[C@@H]([C@H](C(O1)[C@@H](CO)O[C@H]1[C@@H]([C@H](C(O1)[C@@H](CO[C@H]1[C@@H]([C@H](C(O1)[C@@H](CO)O[C@H]1[C@@H]([C@H](C(O1)[C@@H](CO[C@H]1[C@@H]([C@H](C(O1)[C@@H](CO)O[C@H]1[C@@H]([C@H](C(O1)[C@@H](CO[C@H]1[C@@H]([C@H](C(O1)[C@@H](CO)O[C@H]1[C@@H]([C@H](C(O1)[C@@H](CO[C@H]1[C@@H]([C@H](C(O1)[C@@H](CO)O[C@H]1[C@@H]([C@H](C(O1)[C@@H](CO[C@H]1[C@@H]([C@H](C(O1)[C@@H](CO)O[C@H]1[C@@H]([C@H](C(O1)[C@@H](CO[C@H]1[C@@H]([C@H](C(O1)[C@@H](CO)O[C@H]1[C@@H]([C@H](C(O1)[C@@H](CO)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O)NC(=O)C,1,PubChemBioCyc,
CC1C(C(C(C(O1)OC2C(C(OC(C2O)CO)OP(=O)(O)OP(=O)(O)OC/C=C(\C)/CC/C=C(\C)/CC/C=C(\C)/CC/C=C(\C)/CC/C=C(\C)/CC/C=C(\C)/CC/C=C(\C)/CC/C=C(\C)/CC/C=C(\C)/CC/C=C(\C)/CCC=C(C)C)NC(=O)C)OC(=O)C)O)O,1,PubChemBioCyc,
CCCCCCCCCCCCCCCCCCCCCCCCC(C(CCCCCCCCCCCCCCCCCC1CC1CCCCCCCCCCCCCCCCC(C(C)CCCCCCCCCCCCCCCCCC)OC)O)C(=O)OC[C@@H]2[C@H]([C@@H]([C@H]([C@H](O2)O[C@@H]3[C@@H]([C@H]([C@@H]([C@H](O3)COC(=O)C(CCCCCCCCCCCCCCCCCCCCCCCC)C(CCCCCCCCCCCCCCCCCC4CC4CCCCCCCCCCCCCCCCC(C(C)CCCCCCCCCCCCCCCCCC)OC)O)O)O)O)O)O)O,1,PubChemBioCyc,
C/C=C(/C)\CC/C=C(/C)\CC/C=C(/C)\CC/C=C(/C)\CC/C=C(/C)\CC/C=C(/C)\CC/C=C(/C)\CC/C=C(/C)\CC/C=C(\C)/CC/C=C(\C)/COP(=O)(O)OP(=O)(O)O[C@H]1[C@@H]([C@H]([C@@H]([C@H](O1)CO)O[C@H]2[C@@H]([C@@H]([C@H]([C@@H](O2)C)O[C@H]3[C@@H]([C@H](C(O3)[C@@H](CO)O[C@H]4[C@@H]([C@H](C(O4)[C@@H](CO[C@H]5[C@@H]([C@H](C(O5)[C@@H](CO)O[C@H]6[C@@H]([C@H](C(O6)[C@@H](CO[C@H]7[C@@H]([C@H](C(O7)[C@@H](CO)O[C@H]8[C@@H]([C@H](C(O8)[C@@H](CO[C@H]9[C@@H]([C@H](C(O9)[C@@H](CO)O[C@H]1[C@@H]([C@H](C(O1)[C@@H](CO[C@H]1[C@@H]([C@H](C(O1)[C@@H](CO)O[C@H]1[C@@H]([C@H](C(O1)[C@@H](CO[C@H]1[C@@H]([C@H](C(O1)[C@@H](CO)OC1=C([C@H](C(O1)[C@@H](CO[C@H]1[C@@H]([C@H](C(O1)[C@@H](CO)O[C@H]1[C@@H]([C@H](C(O1)[C@@H](CO[C@H]1[C@@H]([C@H](C(O1)[C@@H](CO)O[C@H]1[C@@H]([C@H](C(O1)[C@@H](CO[C@H]1[C@@H]([C@H](C(O1)[C@@H](CO)O[C@H]1[C@@H]([C@H](C(O1)[C@@H](CO[C@H]1[C@@H]([C@H](C(O1)[C@@H](CO)O[C@H]1[C@@H]([C@H](C(O1)[C@@H](CO[C@H]1[C@@H]([C@H](C(O1)[C@@H](CO)O[C@H]1[C@@H]([C@H](C(O1)[C@@H](CO[C@H]1[C@@H]([C@H](C(O1)[C@@H](CO)O[C@H]1[C@@H]([C@H](C(O1)[C@@H](CO[C@H]1[C@@H]([C@H](C(O1)[C@@H](CO)O[C@H]1[C@@H]([C@H](C(O1)[C@@H](CO[C@H]1[C@@H]([C@H](C(O1)[C@@H](CO)O[C@H]1[C@@H]([C@H](C(O1)[C@@H](CO[C@H]1[C@@H]([C@H](C(O1)[C@@H](CO)O[C@H]1[C@@H]([C@H](C(O1)[C@@H](CO)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O)OC1[C@H]([C@@H]([C@H](O1)CO)O)O)O)O)O)O)OC1[C@H]([C@@H]([C@H](O1)CO)O)O)O)O)O)O)OC1[C@H]([C@@H]([C@H](O1)CO)O)O)O)O)O)O)O)O)O)O)O)O)O)O)NC(=O)C,1,PubChemBioCyc,
CC(=CCC/C(=C/CC/C(=C\CC/C(=C\CC/C(=C\CC/C(=C\COP(=O)([O-])OP(=O)([O-])[O-])/C)/C)/C)/C)/C)C,1,PubChemBioCyc,
CC(=CCC/C(=C/CC/C(=C\CC/C(=C\CC/C(=C\CC/C(=C\COP(=O)(O)OP(=O)(O)O)/C)/C)/C)/C)/C)C,1,PubChemBioCyc,
CC(=CCC/C(=C/CC/C(=C/CC/C(=C/CC/C(=C/CC/C(=C/CC/C(=C/CC/C(=C/CC1=C(C2=CC=CC=C2C(=C1)O)O)/C)/C)/C)/C)/C)/C)/C)C,1,PubChemBioCyc,
CC1=C(C2=CC=CC=C2C(=C1C/C=C(\C)/CC/C=C(\C)/CC/C=C(\C)/CC/C=C(\C)/CC/C=C(\C)/CC/C=C(\C)/CC/C=C(\C)/CC/C=C(\C)/CC/C=C(\C)/CC/C=C(\C)/CC/C=C(\C)/CCC=C(C)C)O)O,1,PubChemBioCyc,
C[C@@H](C[C@@H](C(=O)[O-])[NH3+])[NH3+],1,PubChemBioCyc,
C[C@H]1[C@@]([C@H]([C@H](O1)OP(=O)([O-])OP(=O)([O-])OC[C@@H]2[C@H](C[C@@H](O2)N3C=C(C(=O)NC3=O)C)O)O)(CO)O,1,PubChemBioCyc,
CC(=CCC/C(=C/CC/C(=C\CC/C(=C\CC/C(=C\CC/C(=C\CC/C(=C\CC/C(=C\CC/C(=C\CC/C(=C\COP(=O)([O-])O[C@H]1[C@@H]([C@@H]([C@H](O1)COP(=O)([O-])[O-])O)O)/C)/C)/C)/C)/C)/C)/C)/C)/C)C,1,PubChemBioCyc,
CC(=CCC/C(=C/CC/C(=C\CC/C(=C\CC/C(=C\CC/C(=C\CC/C(=C\CC/C(=C\CC/C(=C\CC/C(=C\COP(=O)(O)O[C@H]1[C@@H]([C@@H]([C@H](O1)COP(=O)(O)O)O)O)/C)/C)/C)/C)/C)/C)/C)/C)/C)C,1,PubChemBioCyc,
[SH-].[SH-].[SH-].[Fe].[Fe].[Fe],1,PubChemBioCyc,
CC1C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(CCCC(NC(=O)C(NC(=O)C(NC(=O)C(OC2C(C(OC=C2NC(=O)C)CO)OC3C(C(C(C(O3)CO)OC4C(C(C(C(O4)CO)OC5C(C(C(C(O5)CO)O)O)NC(=O)C)OC(C(=O)N1)C)NC(=O)C)O)NC(=O)C)C)C)CCC(=O)O)C(=O)NC(C)C(=O)O)C(=O)O)C)CCCC(C(=O)O)N)CCC(=O)O,1,PubChemBioCyc,
C(CS(=O)(=O)[O-])C(=O)[O-],1,PubChemBioCyc,
CC(=CCC/C(=C/CC/C(=C\CC/C(=C\CC/C(=C\CC/C(=C\CC/C(=C\CC/C(=C\COP(=O)([O-])OP(=O)([O-])[O-])/C)/C)/C)/C)/C)/C)/C)C,1,PubChemBioCyc,
C(C[P+](=O)[O-])C(=O)C(=O)[O-],1,PubChemBioCyc,
C(CP(=O)=O)C(=O)C(=O)O,1,PubChemBioCyc,
CC(=CCC/C(=C/CC/C(=C\CC/C(=C\COP(=O)([O-])OP(=O)([O-])[O-])/C)/C)/C)C,1,PubChemBioCyc,
CC(=CCC/C(=C/CC/C(=C\CC/C(=C\COP(=O)(O)OP(=O)(O)O)/C)/C)/C)C,1,PubChemBioCyc,
CCCCCCCCCCCCCCCCCC(=O)OC[C@@H](COP(=O)(O)OC[C@@H](COC(=O)CCCCCCCCCCCCCCCCC)OC(=O)CCCCCCCCCCCCCCCCC)O,1,PubChemBioCyc,
COC1=C(C=CC(=C1)C2=C(C(=O)C3=C(C=C(C=C3O2)O)[O-])OS(=O)(=O)[O-])OS(=O)(=O)[O-],1,PubChemBioCyc,
CC(=CCC/C(=C/CC/C(=C\CC/C(=C\CC/C(=C\CC/C(=C\CC/C(=C\CC/C(=C\CC/C(=C\CC/C(=C\COP(=O)([O-])O[C@H]1[C@H]([C@@H]([C@H](O1)CO)O)O)/C)/C)/C)/C)/C)/C)/C)/C)/C)C,1,PubChemBioCyc,
